mineral_name,strunz_number
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite,09.AG.15
Titanite (Y),
Titanite (Y),
Cerite,09.AG.20
Cerite,09.AG.20
Cerite,09.AG.20
Cerite,09.AG.20
Tritomite,09.AH.30
Chloritoïde,
Chloritoïde,
Chloritoïde,
Chloritoïde,
Chloritoïde,
Ottrelite,09.AF.85
Ottrelite,09.AF.85
Ottrelite,09.AF.85
Epistolite,09.BE.30
Epistolite,09.BE.30
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Datolite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Gadolinite,09.AJ.20
Kornerupine,09.BJ.50
Kornerupine,09.BJ.50
Dumortierite,09.AJ.10
Tourmaline,
Dumortierite,09.AJ.10
Serendibite,09.DH.45
Grandidierite,09.AJ.05
Howlite,06.CB.20
Howlite,06.CB.20
Melanocerite,09.AJ.20
Sklodowskite,09.AK.10
Sklodowskite,09.AK.10
Cuprosklodowskite,09.AK.10
Cuprosklodowskite,09.AK.10
Cuprosklodowskite,09.AK.10
Uranophane,
Uranophane,
Uranophane,
Uranophane,
Kasolite,09.AK.15
Kasolite,09.AK.15
Kasolite,09.AK.15
Kasolite,09.AK.15
Kasolite,09.AK.15
Kasolite,09.AK.15
Boltwoodite,09.AK.15
Soddyite,09.AK.05
Soddyite,09.AK.05
Soddyite,09.AK.05
Thortveitite,09.BC.05
Thalenite,09.BJ.20
Thalenite,09.BJ.20
Gehlenite,09.BB.10
Gehlenite,09.BB.10
Gehlenite,09.BB.10
Gehlenite,09.BB.10
Gehlenite,09.BB.10
Melilite,09.BB.10
Melilite,09.BB.10
Melilite,09.BB.10
Melilite,09.BB.10
Melilite,09.BB.10
Hardystonite,09.BB.10
Hardystonite,09.BB.10
Meliphanite DISC?,
Leucophanite,09.DH.05
Leucophanite,09.DH.05
Leucophanite,09.DH.05
Leucophanite,09.DH.05
Bavenite,09.DF.25
Barysilite,09.BC.20
Lawsonite,09.BE.05
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Ilvaïte,09.BE.07
Cuspidine,09.BE.17
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Smithsonite,05.AB.05
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Hémimorphite,09.BD.10
Clinohedrite,09.AE.30
Astrophyllite,09.DC.05
Astrophyllite,09.DC.05
Astrophyllite,09.DC.05
Astrophyllite,09.DC.05
Astrophyllite,09.DC.05
Astrophyllite,09.DC.05
Astrophyllite,09.DC.05
Wöhlerite,09.BE.17
Wöhlerite,09.BE.17
Wöhlerite,09.BE.17
Lavenite,09.BE.17
Niocalite,09.BE.17
Hellandite,09.DK.20
Hellandite,09.DK.20
Hiortdahlite,09.BE.17
Mosandrite,09.BE.20
Mosandrite = Rinkite altéré,
Mosandrite,09.BE.20
Rosenbuschite,09.BE.22
Lamprophyllite,09.BE.25
Lamprophyllite,09.BE.25
Lamprophyllite,09.BE.25
Ganomalite,09.BG.25
Melanotekite,09.BE.80
Clinozoisite,09.BG.05a
Clinozoisite,09.BG.05a
Clinozoisite,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Analcime,09.GB.05
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Epidote,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Piémontite,09.BG.05a
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Vésuvianite,09.BG.35
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Allanite,09.BG.05b
Epidote-(Pb),
Epidote-(Pb),
Epidote-(Pb),
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Zoisite,09.BG.10
Ardennite,09.BJ.40
Ardennite,09.BJ.40
Ardennite,09.BJ.40
Chevkinite,09.BE.70
Chevkinite,09.BE.70
Pumpellyite,09.BG.20
Pumpellyite,09.BG.20
Pumpellyite,09.BG.20
Pumpellyite,09.BG.20
Pumpellyite,09.BG.20
Bénitoide,
Bénitoide,
Bénitoide,
Catapléiite,09.CA.15
Catapléiite,09.CA.15
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Eudialyte,09.CO.10
Elpidite,09.DG.65
Neptunite,09.EH.05
Neptunite,09.EH.05
Neptunite,09.EH.05
Neptunite,09.EH.05
Neptunite,09.EH.05
Kainosite (Cénosite),
Kaïnosite,09.CF.10
Axinite GRP.,
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Axinite,09.BD.20
Tinzenite,09.BD.20
Tinzenite,09.BD.20
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Alunogène,
Apuanite,04.JA.25
Sphalérite,02.CB.05a
Béryl,09.CJ.05
Barytine,
Barytine,
Balangéroite,09.DH.35
Cérusite,
Carminite,08.BH.30
Cuprite,04.AA.10
Cassitérite,04.DB.05
Chiavennite,09.GF.25
Cérusite,
Chalcostibite,02.HA.05
Cattiérite,02.EB.05a
Chrysocolle,
Cassitérite,04.DB.05
Coquandite,07.DE.35
Calcite,05.AB.05
Carletonite,09.EB.20
Diamant,01.CB.10a
Kyanite,09.AF.15
Duranusite,02.FA.05
Earlshannonite,08.DC.15
Edenite,09.DE.10
Ferrinatrite,07.CC.35
Franzinite,09.FB.05
Ferrarisite,08.CJ.30
Guerinite,08.CJ.75
Hématite,04.CB.05
Grossulaire,
Hémimorphite,09.BD.10
Motukoreaite,07.DD.35
Malachite,05.BA.10
Malachite,05.BA.10
Malachite,05.BA.10
Medaite,09.BJ.30
Pectolite,09.DG.05
Pectolite,09.DG.05
Nordstrandite,04.FE.10
Nickeline,02.CC.05
Nickéline,02.CC.05
Or,01.AA.05
Pyrite,02.EB.05a
Pyrite,02.EB.05a
Chernovite,08.AD.35
Curienite,04.HB.15
Goosecreekite,09.GB.25
Gormanite,08.DC.45
Grischunite,08.CF.05
Kulanite,08.BH.20
Mcnearite,08.CJ.55
Parnauite,08.DF.35
Peretaite,07.DF.45
Perloffite,08.BH.20
Preiswerkite,09.EC.20
Sorensenite,09.DG.30
Stellerite,09.GE.15
Sturmanite,07.DG.15
Whiteite,08.DH.15
Dypingite,05.DA.05
Pyrite,02.EB.05a
Prehnite,09.DP.20
Quartz,04.DA.05
Rhodonite,09.DK.05
Reniérite,02.CB.35a
Roggianite,09.GB.20
Stibnite,02.DB.05a
Scheelite,07.GA.05
Smithsonite,05.AB.05
Saneroite,09.DK.15
Serandite,09.DG.05
Wardite,08.DL.10
Talmessite,08.CG.05
Tyuyamunite,04.HB.25
Wenkite,09.GD.25
Willhendersonite,09.GD.10
Wulfénite,07.GA.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Béryl,09.CJ.05
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Cordiérite,09.CJ.10
Sekaninaite,09.CJ.10
Sekaninaite,09.CJ.10
Actinote,
Béryl,09.CJ.05
Béryl,09.CJ.05
Tourmaline = Grp.,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Béryl,09.CJ.05
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Tourmaline,
Buergerite,09.CK.05
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Dioptase,09.CJ.30
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Chrysocolle,
Shattuckite,09.DB.40
Shattuckite,09.DB.40
Planchéite,09.DB.35
Planchéite,09.DB.35
Planchéite,09.DB.35
Planchéite,09.DB.35
Planchéite,09.DB.35
Planchéite,09.DB.35
Planchéite,09.DB.35
Ajoïte,09.EA.70
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Milarite,09.CM.05
Osumilite,09.CM.05
Osumilite,09.CM.05
Hédenbergite,09.DA.15
Augite,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Hedenbergite,09.DA.15
Actinote,
Hédenbergite,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Augite,09.DA.15
Diopside (var. baïkalite),
Diopside (var. baïkalite),
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside (var. diallage),
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside,09.DA.15
Diopside (var. violane),
Diopside (var. violane),
Diopside (var. diallage),
Diopside,09.DA.15
Hedenbergite,09.DA.15
Hedenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Johannsenite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Hédenbergite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Augite,09.DA.15
Diopside (var. fassaïte),
Diopside (var. fassaïte),
Diopside (var. fassaïte),
Diopside (var. fassaïte),
Diopside (var. fassaïte),
Omphacite,09.DA.20
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Spodumène,09.DA.30
Jadéite,09.DA.25
Jadéite,09.DA.25
Jadéite,09.DA.25
Jadéite,09.DA.25
Jadéite,09.DA.25
Jadéite,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Aegirine,09.DA.25
Enstatite,09.DA.05
Enstatite,09.DA.05
Enstatite,09.DA.05
Enstatite,09.DA.05
Enstatite (Bronzite),
Enstatite (Bronzite),
Enstatite (Bronzite),
Enstatite (Bronzite),
Enstatite (Bronzite),
Hypersthène[pas une espèce],
Hypersthène,09.DX.00
Hypersthène,09.DX.00
Hypersthène,09.DX.00
Hypersthène,09.DX.00
Hypersthène,09.DX.00
Hypersthène,09.DX.00
Hypersthène,09.DX.00
Enstatite (Bronzite),
Enstatite (Bronzite),
Heulandite,09.GE.05
Enstatite (Bronzite),
Enstatite (Bronzite),
Enstatite (Bronzite),
Carpholite,09.DB.05
Carpholite,09.DB.05
Carpholite,09.DB.05
Bertrandite,09.BD.05
Bertrandite,09.BD.05
Bertrandite,09.BD.05
Kinoïte,09.BH.10
Hornblende,
Almandin,
Hornblende,
Hornblende,
Cummingtonite,09.DE.05
Cummingtonite,09.DE.05
Grunerite,09.DE.05
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Trémolite,09.DE.10
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Actinote,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende,
Hornblende (var. bargamaskite),
Edenite,09.DE.10
Pargasite,09.DE.10
Pargasite,09.DE.10
Hornblende,
Pargasite,09.DE.10
Pargasite,09.DE.10
Kaersutite,09.DE.10
Zunyite,09.BJ.55
Actinote N,
Actinote N,
Jadéïte (hache),
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Actinote N,
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Epidote,09.BG.05a
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Asbeste [pas une espèce],
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Asbeste,
Actinote,
Actinote,
Actinote,
Hornblende,
Hornblende,
Glaucophane,09.DE.25
Glaucophane,09.DE.25
Glaucophane,09.DE.25
Glaucophane,09.DE.25
Riebeckite,09.DE.25
Riebeckite,09.DE.25
Riebeckite,09.DE.25
Richterite,09.DE.20
Arfvedsonite,09.DE.25
Riebeckite,09.DE.25
Riebeckite,09.DE.25
Riebeckite,09.DE.25
Riebeckite,09.DE.25
Riebeckite (var. crocidolite),
Anthophyllite,09.DE.05
Anthophyllite,09.DE.05
Anthophyllite,09.DE.05
Gedrite,09.DE.05
Gedrite,09.DE.05
Gedrite,09.DE.05
Gedrite,09.DE.05
Holmquistite,09.DE.05
Holmquistite,09.DE.05
Aenigmatite,09.DH.45
Aenigmatite,09.DH.45
Howieite,09.DH.65
Tinaksite,09.DG.75
Tacharanite,09.HA.75
Tacharanite,09.HA.75
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Wollastonite,09.DG.05
Wollastonite,09.DG.05
